Key,Value
DUE,"{(647, 152), (86, 72), (315, 78), (1173, 45), (91, 62), (351, 19), (870, 71), (468, 101), (1038, 192), (712, 43), (95, 59), (60, 37), (81, 5), (800, 119), (103, 136), (272, 137), (1018, 15), (175, 140), (655, 240), (608, 98), (391, 66), (46, 59), (782, 225), (446, 38), (800, 194), (299, 86), (288, 120), (294, 71), (463, 148), (801, 6), (854, 131), (852, 97), (781, 55), (458, 5), (459, 4), (1206, 219), (154, 42), (686, 183), (468, 34), (445, 151), (220, 5), (800, 98), (769, 10), (1046, 120), (629, 97), (322, 193), (281, 45), (836, 29), (518, 49), (98, 121), (230, 94), (506, 1), (196, 71), (621, 107), (290, 53), (1164, 80), (172, 131), (1088, 23), (103, 165), (637, 32), (1017, 45), (358, 16), (983, 196), (622, 117), (866, 184), (862, 107), (709, 14), (82, 32), (173, 52), (837, 80), (1119, 25), (872, 56), (18, 233), (1172, 241), (288, 66), (1083, 77), (1021, 65), (1004, 113), (242, 129), (281, 26), (278, 231), (626, 2), (800, 17), (66, 58), (98, 111), (478, 39), (996, 4), (827, 92), (810, 21), (1121, 35), (542, 69), (1101, 23), (77, 136), (378, 64), (330, 54), (890, 233), (98, 195), (865, 151), (727, 19), (617, 113), (1063, 50), (458, 22), (1112, 119), (708, 14), (1056, 93), (1076, 126), (353, 39), (1112, 39), (194, 186), (267, 100), (290, 31), (64, 30), (551, 106), (794, 132), (1065, 89), (652, 176), (211, 67), (518, 29)}"
DUKE,"{(559, 212), (185, 6)}"
DUMPING,"{(779, 142)}"
DUNEDIN,"{(379, 110)}"
DUODENAL,"{(5, 59), (367, 6), (1016, 180), (872, 93), (405, 60), (5, 13), (232, 22), (643, 160), (367, 195), (405, 20), (1016, 216), (872, 71), (367, 167), (380, 97), (367, 231), (583, 32), (150, 19), (5, 3), (559, 68), (150, 101), (1016, 23), (232, 39), (232, 2), (233, 28), (150, 134), (602, 124), (205, 122), (602, 26), (541, 49), (602, 99), (313, 109), (943, 93), (5, 90), (205, 100)}"
DUODENOPANCREATECTOMY,"{(1124, 50)}"
DUODENUM,"{(643, 52), (643, 32), (895, 74), (895, 183), (872, 31), (872, 5), (345, 59), (895, 14)}"
DUPLICATE,"{(691, 85)}"
DUPLICATION,"{(643, 33), (768, 90)}"
DUPONT,"{(919, 16)}"
DURA,"{(362, 115)}"
DURATION,"{(7, 171), (556, 96), (1142, 87), (931, 64), (1142, 116), (267, 50), (209, 76), (348, 93), (1188, 107), (202, 96), (648, 50), (459, 59), (75, 97), (379, 59)}"
DURBIN,"{(1120, 60)}"
DURING,"{(3, 120), (247, 26), (1038, 174), (13, 42), (949, 151), (312, 189), (295, 118), (1036, 122), (180, 9), (1110, 169), (1227, 34), (65, 116), (776, 162), (797, 50), (180, 91), (336, 91), (657, 137), (600, 30), (215, 30), (1229, 52), (650, 52), (179, 83), (867, 157), (179, 37), (1067, 212), (336, 57), (1112, 70), (1005, 182), (739, 81), (752, 20), (238, 46), (879, 158), (277, 7), (177, 48), (372, 89), (661, 118), (550, 95), (22, 67), (667, 122), (317, 174), (14, 17), (272, 160), (502, 45), (1005, 202), (575, 115), (317, 82), (684, 31), (963, 56), (21, 59), (695, 15), (1151, 39), (179, 96), (224, 183), (147, 155), (643, 90), (37, 131), (969, 102), (317, 121), (660, 323), (686, 76), (1073, 49), (196, 32), (458, 126), (695, 81), (630, 25), (596, 57), (224, 176), (1048, 141), (285, 36), (372, 41), (1067, 154), (179, 107), (514, 88), (1085, 178), (555, 34), (280, 104), (291, 113), (238, 107), (86, 46), (358, 78), (188, 33), (1044, 70), (67, 106), (1044, 143), (1067, 138), (643, 12), (952, 17), (1014, 10), (1023, 22), (1100, 52), (1100, 61), (886, 16), (1067, 122), (358, 89), (224, 162), (263, 1), (258, 322), (696, 84), (826, 32), (263, 19), (798, 25), (660, 375), (1073, 92), (201, 126), (638, 72), (716, 46), (628, 52), (48, 23), (123, 154), (215, 54), (312, 60), (743, 146), (743, 36), (743, 155), (457, 69), (1038, 8), (1124, 112), (818, 78), (695, 53), (821, 10), (230, 100), (1202, 107), (643, 55), (879, 109), (91, 106), (8, 99), (696, 143), (272, 17), (201, 158), (1183, 120), (694, 145), (614, 3), (676, 170), (1053, 81), (542, 243), (8, 28), (813, 47), (590, 118), (555, 17), (183, 26), (378, 9), (965, 28), (887, 35), (259, 76), (312, 146), (179, 10), (274, 46), (953, 108), (1071, 146), (377, 40), (411, 127), (880, 23), (660, 356), (929, 71), (660, 127), (1180, 80), (1036, 118), (1174, 49), (1112, 73), (327, 66), (7, 49), (263, 103), (1041, 168), (1216, 194), (559, 144), (1226, 22), (111, 170), (143, 49), (13, 22), (1119, 8), (777, 52), (368, 97), (1097, 32), (1067, 189), (638, 67), (640, 64), (260, 179), (457, 43)}"
DUST,"{(819, 79)}"
DUTCH,"{(807, 33), (807, 107), (713, 76)}"
DWARF,"{(1090, 90)}"
DWARFISM,"{(335, 149), (12, 2), (836, 13)}"
DXYLOSE,"{(896, 16)}"
DYE,"{(300, 61), (300, 91), (609, 10)}"
DYES,"{(295, 31)}"
DYESTARCH,"{(344, 43)}"
DYING,"{(1036, 10), (1036, 0), (1022, 10), (1022, 0), (348, 13), (446, 52), (728, 15), (1036, 126)}"
DYNAMIC,"{(1045, 19), (60, 47), (179, 90)}"
DYNAMISM,"{(335, 164)}"
DYNEIN,"{(532, 121)}"
DYSFUNCTION,"{(1110, 151), (466, 3), (559, 54), (501, 61), (603, 72), (440, 191), (755, 84), (278, 235), (446, 106), (563, 66), (821, 117), (189, 59), (446, 81), (603, 13), (370, 177), (481, 148), (98, 157), (440, 34), (481, 157), (501, 44), (440, 43), (1062, 62), (984, 100), (29, 39), (168, 23), (1014, 217), (796, 34), (984, 5)}"
DYSFUNCTIONAL,"{(651, 42), (1102, 70), (651, 56), (651, 0)}"
DYSKENSIA,"{(484, 23)}"
DYSKINESIA,"{(249, 78), (748, 125), (306, 261), (738, 227), (748, 88), (949, 166), (122, 3), (1207, 13), (726, 72), (869, 103), (1212, 20), (383, 187), (501, 78), (726, 1), (892, 3), (738, 15), (749, 39), (957, 138), (738, 143), (572, 25), (748, 4), (383, 159), (726, 34), (122, 96), (306, 76), (738, 48), (749, 11), (726, 49), (738, 191)}"
DYSKINESIS,"{(430, 125), (254, 91), (108, 125), (254, 4), (531, 151), (445, 27)}"
DYSKINETIC,"{(83, 165)}"
DYSPLASIA,"{(1218, 94), (768, 98), (990, 126)}"
DYSPNEA,"{(56, 47)}"
DYSPNOEA,"{(1039, 119)}"
DYSTOCIA,"{(801, 119), (801, 5)}"
DYSTOSIS,"{(643, 226)}"
DYSTROPHY,"{(782, 2), (30, 81), (782, 24)}"
DYSURIA,"{(506, 10)}"
E,"{(676, 136), (878, 91), (676, 20), (885, 167), (676, 258), (157, 1), (581, 54), (676, 337), (983, 67), (451, 57), (878, 5), (676, 111), (157, 34), (581, 17), (803, 11), (803, 136), (878, 20), (676, 7), (581, 38), (6, 148), (983, 173), (157, 12), (1215, 53), (676, 301), (30, 5), (1108, 27), (126, 140), (581, 1), (676, 290), (1106, 57), (921, 54), (983, 99), (126, 109), (983, 44), (1115, 75), (126, 179), (742, 326), (1218, 117), (676, 39), (1218, 87), (921, 29), (1173, 3), (676, 353), (1173, 201), (413, 92), (1218, 1), (271, 63)}"
E1,"{(1157, 171)}"
E1MEDIATED,"{(1157, 85)}"
E1STIMULATED,"{(961, 141), (961, 172), (961, 122)}"
EAC,"{(6, 123), (860, 232)}"
EACA,"{(306, 235), (122, 110), (122, 111), (306, 214)}"
EACATREATED,"{(306, 21), (122, 135)}"
EACH,"{(626, 65), (317, 115), (628, 74), (215, 311), (1210, 82), (1173, 127), (567, 253), (677, 168), (879, 101), (100, 174), (1010, 78), (168, 52), (1173, 148), (227, 22), (22, 74), (337, 40), (1149, 129), (373, 69), (617, 30), (542, 244), (515, 110), (411, 199), (1192, 44), (913, 37), (762, 30), (1090, 161), (734, 142), (63, 102), (963, 47), (164, 80), (1210, 107), (312, 113), (661, 56), (976, 68), (705, 35), (434, 41), (1237, 218), (1036, 39), (887, 114), (905, 74), (546, 86), (668, 91), (745, 231), (1003, 99), (963, 97), (1097, 33), (646, 97), (369, 133), (541, 53), (646, 106), (695, 56), (1086, 225), (224, 169), (47, 127), (518, 97), (304, 91), (566, 45), (890, 197), (462, 73), (983, 116), (506, 142), (434, 13), (197, 30), (1188, 130), (368, 52), (306, 110), (1022, 39), (760, 18), (840, 81), (411, 196), (81, 31), (1081, 36), (15, 49), (647, 125), (314, 34), (816, 82), (212, 53), (260, 136), (903, 59), (527, 183), (840, 177), (1143, 77), (920, 68), (546, 80), (1221, 90), (879, 152), (345, 108), (1142, 89), (467, 137), (695, 89), (335, 54), (667, 61), (905, 36), (1127, 64), (745, 120), (47, 151), (529, 105), (1003, 70)}"
EAGLE,"{(741, 66)}"
EAPATIENTS,"{(633, 121)}"
EAR,"{(982, 93), (733, 43), (982, 112), (982, 2), (982, 27), (733, 29), (29, 70), (250, 5), (982, 194), (1019, 60), (1019, 11), (982, 170)}"
EARLIER,"{(951, 200), (519, 152), (1126, 55), (1075, 80), (743, 98), (809, 43), (969, 111), (1129, 130), (1170, 192), (602, 73), (858, 108), (844, 161), (270, 87), (141, 220), (1070, 64), (1191, 70), (1053, 30), (1041, 122), (879, 194), (981, 68), (748, 135), (1186, 37), (95, 167), (888, 38), (611, 138), (495, 134)}"
EARLIEST,"{(333, 110), (319, 17), (481, 66), (372, 100)}"
EARLY,"{(423, 20), (439, 4), (387, 85), (192, 209), (1093, 55), (36, 126), (334, 3), (334, 140), (842, 137), (67, 34), (301, 36), (1208, 84), (722, 102), (776, 18), (144, 244), (882, 29), (450, 24), (545, 5), (180, 20), (545, 14), (272, 158), (719, 20), (1152, 100), (879, 215), (641, 60), (838, 107), (1195, 8), (319, 54), (239, 64), (334, 18), (743, 156), (883, 41), (1116, 99), (209, 5), (111, 226), (345, 121), (472, 82), (377, 73), (111, 146), (3, 149), (866, 109), (599, 3), (462, 144), (441, 121), (722, 165), (239, 105), (301, 56), (777, 64), (963, 163), (325, 150), (759, 24), (774, 49), (57, 33), (326, 112), (599, 32), (1232, 9), (209, 57), (886, 119), (838, 88), (719, 106), (694, 79), (1126, 11), (395, 30), (658, 196), (117, 61), (192, 73), (109, 20), (661, 142), (599, 130), (997, 94), (43, 95), (144, 7), (31, 84), (158, 6), (225, 35), (1158, 47), (634, 8), (1116, 41), (185, 53), (1231, 25), (454, 22), (888, 6), (1177, 118), (849, 35), (89, 201), (1130, 33), (120, 36), (342, 94), (788, 86), (1116, 125), (113, 24), (559, 229), (1062, 193), (180, 153), (519, 9), (237, 40), (1177, 113), (115, 14)}"
EARNOSETHROAT,"{(29, 12), (29, 6)}"
EASE,"{(843, 100), (28, 27)}"
EASIER,"{(954, 129), (330, 86), (1235, 91)}"
EASILY,"{(1074, 134), (946, 30), (718, 66), (79, 66), (4, 73), (399, 33), (517, 87), (352, 89), (978, 243), (423, 53), (326, 91), (176, 56), (225, 17)}"
EAST,"{(73, 150)}"
EASY,"{(468, 0), (116, 29), (1034, 185), (472, 89), (824, 86), (328, 45)}"
EAT,"{(1037, 70), (330, 165)}"
EATEN,"{(73, 187)}"
EC,"{(1053, 15), (852, 22), (1222, 74), (960, 32), (307, 11)}"
EC32451,"{(857, 10)}"
ECCRINE,"{(124, 27), (707, 30)}"
ECF,"{(563, 100)}"
ECG,"{(677, 172)}"
ECHO,"{(1110, 70)}"
ECHOCARDIOGRAM,"{(519, 165), (597, 121), (653, 119), (653, 19)}"
ECHOCARDIOGRAMS,"{(1043, 46), (597, 4)}"
ECHOCARDIOGRAPHIC,"{(1047, 0), (1043, 0), (519, 142), (519, 0), (1043, 12), (587, 140), (519, 25)}"
ECHOCARDIOGRAPHICALLY,"{(653, 101)}"
ECHOCARDIOGRAPHY,"{(587, 20), (597, 0), (446, 74), (1043, 167), (446, 73), (587, 8), (597, 139), (1110, 23), (653, 178)}"
ECHOGRAM,"{(1047, 35)}"
ECHOGRAPHIC,"{(1047, 27), (1047, 90), (1047, 8)}"
ECHOGRAPHICALLY,"{(1047, 197)}"
ECONOMIC,"{(43, 234), (849, 162)}"
ECONOMICAL,"{(980, 18), (335, 74)}"
ECONOMOUMAVROU,"{(105, 7)}"
ECONOMY,"{(163, 176)}"
ECTEOLA,"{(256, 44)}"
ECTOPIC,"{(643, 85)}"
ECZEMA,"{(927, 59), (643, 231), (228, 74)}"
EDEMA,"{(94, 4), (91, 43), (756, 45), (797, 0), (413, 3), (97, 29), (797, 13), (797, 74), (1189, 3), (413, 80), (1189, 22), (94, 18), (413, 44), (1098, 119), (94, 69)}"
EDEMAANEMIAHYPOPROTEINEMIA,"{(98, 47), (98, 10)}"
EDEMATOUS,"{(413, 53), (1113, 43), (94, 48)}"
EDIBLE,"{(270, 68)}"
EDINBURGH,"{(762, 28)}"
EDITORIAL,"{(824, 4), (930, 6), (90, 0), (832, 3), (881, 4), (607, 12)}"
EDTA,"{(749, 322), (749, 145), (527, 107), (749, 189), (520, 101), (749, 384), (533, 117)}"
EDUCATION,"{(879, 207), (734, 49)}"
EDUCATIONAL,"{(1020, 23), (1020, 58), (595, 32), (1020, 144), (136, 77), (551, 162)}"
EDUCATORS,"{(1123, 63)}"
EFA,"{(288, 113), (1066, 120), (208, 132), (758, 109), (962, 148), (292, 19), (711, 29), (292, 31), (758, 25), (1066, 73), (220, 118), (288, 56), (287, 60), (962, 24), (1066, 85), (208, 181)}"
EFAS,"{(1066, 113), (962, 88)}"
EFFECT,"{(1149, 225), (1163, 77), (725, 7), (563, 317), (543, 15), (414, 203), (742, 352), (765, 97), (137, 257), (501, 164), (1209, 3), (1120, 273), (1227, 18), (362, 12), (993, 89), (137, 31), (563, 11), (531, 162), (550, 175), (1076, 123), (925, 201), (1120, 1), (976, 164), (1197, 13), (1078, 41), (838, 105), (957, 86), (1207, 152), (1220, 91), (956, 51), (1078, 16), (308, 61), (1203, 111), (563, 214), (963, 1), (652, 72), (1120, 323), (459, 13), (1227, 77), (1120, 396), (199, 10), (976, 77), (823, 57), (307, 217), (810, 11), (869, 97), (1183, 128), (1101, 1), (430, 126), (1167, 1), (1200, 4), (533, 56), (1092, 7), (599, 1), (251, 96), (18, 89), (1167, 156), (1215, 62), (878, 1), (1149, 208), (52, 87), (1166, 13), (950, 154), (956, 387), (535, 113), (844, 75), (1044, 45), (523, 1), (165, 119), (563, 321), (1092, 48), (563, 385), (201, 69), (451, 18), (1203, 1), (956, 87), (91, 1), (1089, 15), (854, 130), (818, 213), (531, 10), (137, 7), (199, 55), (531, 138), (316, 39), (307, 244), (165, 215), (543, 2), (563, 243), (958, 0), (540, 76), (11, 120), (747, 82), (281, 127), (918, 16), (912, 30), (1076, 1), (531, 113), (760, 64), (1150, 23), (563, 407), (208, 179), (636, 3), (963, 23), (1078, 10), (918, 0), (1003, 272), (27, 78), (1092, 54), (505, 160), (1076, 76), (1208, 12), (957, 12), (1159, 37), (563, 0), (314, 171), (137, 93), (378, 0), (549, 19), (563, 430), (1199, 12), (272, 156), (307, 141), (1227, 92), (1150, 0), (44, 2), (596, 198), (307, 177), (406, 30), (201, 34), (1092, 86), (1120, 413), (673, 111), (673, 120), (1016, 203), (563, 233), (563, 297), (992, 1), (575, 152), (532, 181), (592, 113), (7, 207), (957, 107), (802, 51), (225, 103), (578, 132), (303, 22), (137, 237), (589, 7), (542, 258)}"
EFFECTED,"{(1066, 75)}"
EFFECTIVE,"{(617, 56), (911, 67), (1034, 180), (1224, 60), (943, 138), (1043, 170), (1035, 111), (506, 130), (323, 112), (917, 91), (1029, 79), (1029, 143), (316, 85), (359, 163), (1089, 115), (838, 121), (90, 44), (1200, 220), (1149, 190), (969, 116), (844, 106), (753, 174), (457, 23), (629, 157), (1069, 38), (1093, 93), (871, 44), (1152, 63), (1092, 15), (698, 49), (517, 150), (1089, 62), (754, 163), (945, 127), (225, 36), (907, 94), (945, 29), (1091, 28), (981, 150), (1012, 61), (542, 185), (224, 37), (546, 115)}"
EFFECTIVELY,"{(332, 96), (532, 220), (1009, 21), (107, 169), (596, 46)}"
EFFECTIVENESS,"{(67, 155), (696, 17), (450, 33), (457, 75), (389, 26), (502, 136), (734, 16), (334, 103), (945, 58), (49, 48), (450, 135), (318, 9), (152, 38), (945, 34), (458, 15)}"
EFFECTS,"{(676, 133), (106, 139), (973, 54), (180, 0), (61, 180), (85, 0), (302, 7), (311, 74), (765, 24), (1149, 35), (201, 141), (1044, 34), (970, 78), (481, 2), (802, 0), (1215, 1), (1180, 98), (302, 73), (836, 68), (742, 363), (1215, 92), (856, 214), (458, 204), (620, 1), (742, 91), (1041, 149), (962, 39), (1092, 124), (1180, 127), (28, 46), (107, 220), (733, 72), (453, 91), (543, 113), (676, 322), (400, 0), (1003, 332), (208, 22), (281, 189), (768, 57), (999, 124), (638, 20), (813, 0), (742, 13), (823, 105), (581, 108), (386, 76), (295, 1), (157, 24), (538, 36), (316, 8), (564, 0), (758, 48), (1197, 504), (568, 107), (546, 15), (542, 271), (651, 68), (523, 19), (189, 12), (101, 82), (163, 152), (398, 88), (665, 14), (754, 0), (1149, 2), (741, 9), (1227, 150), (43, 6), (324, 105), (316, 12), (1029, 195), (878, 14), (570, 90), (1016, 39), (1188, 48), (962, 68), (531, 83), (634, 47), (400, 118), (446, 5), (693, 44), (11, 13), (533, 0), (676, 3), (1199, 218), (742, 76), (823, 40), (400, 129), (1071, 123), (1081, 100), (1120, 116), (481, 10), (973, 27), (321, 33), (813, 13), (1112, 16), (459, 92), (373, 61), (1199, 30), (810, 78), (159, 117), (542, 62), (742, 62), (1168, 51), (892, 95), (324, 86), (958, 61), (288, 11), (766, 28), (563, 258), (1078, 142), (311, 15), (652, 183), (840, 188), (334, 108), (754, 38), (1029, 151), (767, 75), (1092, 161), (373, 56), (848, 121), (290, 122), (840, 62), (1149, 271)}"
EFFICACY,"{(359, 35), (25, 32), (1006, 19), (629, 48), (238, 94), (357, 57), (372, 129)}"
EFFICIENCY,"{(1220, 107), (357, 0), (1153, 15), (93, 10), (1034, 192), (404, 110), (93, 160), (862, 120)}"
EFFICIENT,"{(1146, 108), (462, 176), (329, 10), (1153, 75)}"
EFFICIENTLY,"{(511, 63)}"
EFFLUX,"{(958, 37), (625, 106), (625, 90), (1201, 145), (1201, 167), (125, 112), (624, 35), (1201, 69), (625, 27)}"
EFFORT,"{(1153, 79), (1093, 80), (432, 32), (484, 8), (1090, 30)}"
EFFORTDEPENDENT,"{(24, 160)}"
EFFORTINDEPENDENT,"{(674, 146)}"
EFFORTS,"{(497, 23), (734, 84), (1034, 132), (264, 31), (1164, 16), (494, 61), (494, 50), (370, 108)}"
EFS,"{(292, 42)}"
EG,"{(197, 89), (674, 142), (674, 132), (542, 193), (104, 212), (197, 97), (864, 165), (1166, 36), (149, 134), (202, 86), (197, 92)}"
EGG,"{(631, 65)}"
EGTA,"{(741, 61)}"
EGYPTIAN,"{(836, 21)}"
EH,"{(544, 104)}"
EHC,"{(1016, 231), (1016, 266)}"
EIGHT,"{(667, 106), (611, 61), (1125, 96), (1180, 44), (248, 131), (726, 57), (320, 28), (748, 91), (151, 15), (726, 66), (1054, 11), (588, 187), (100, 55), (13, 32), (748, 17), (984, 28), (550, 108), (748, 93), (317, 10), (260, 107), (1110, 122), (1100, 62), (185, 226), (141, 171), (667, 83), (61, 35), (415, 169), (1051, 78), (951, 100), (667, 70), (726, 113), (1119, 38), (70, 86), (159, 60), (1210, 104), (306, 118), (358, 95), (753, 66)}"
EIGHTEEN,"{(725, 42), (250, 166)}"
EIGHTHOUR,"{(1100, 82)}"
EIGHTY,"{(1147, 38), (1019, 62)}"
EIGHTYONE,"{(179, 190)}"
EIGHTYTWO,"{(61, 77)}"
EIMSBUETTEL,"{(618, 25)}"
EIP,"{(1045, 127), (1045, 88), (1045, 28), (1045, 103)}"
EITHER,"{(259, 64), (532, 158), (564, 74), (1053, 37), (304, 190), (1119, 67), (1046, 95), (1213, 19), (633, 54), (304, 153), (673, 218), (364, 146), (782, 198), (955, 190), (611, 32), (1088, 63), (316, 56), (679, 41), (279, 183), (891, 54), (61, 88), (279, 57), (190, 119), (528, 96), (534, 121), (1089, 75), (47, 36), (1104, 29), (525, 54), (976, 54), (587, 102), (866, 127), (31, 140), (279, 196), (564, 39), (26, 52), (498, 93), (1036, 98), (1199, 177), (108, 106), (919, 141), (191, 76), (671, 112), (690, 73), (422, 94), (956, 89), (951, 187), (1014, 51), (60, 52), (694, 125), (955, 175), (154, 80), (1091, 35), (976, 124), (1197, 202), (574, 147), (995, 48), (509, 84), (891, 30), (278, 62), (1044, 163), (1127, 69), (81, 60), (18, 56), (631, 85), (742, 53), (749, 284), (957, 78), (283, 42), (31, 77), (739, 130), (499, 11), (672, 67), (417, 60), (313, 88), (250, 29), (413, 65), (630, 161), (553, 142), (1131, 9), (52, 31), (215, 37)}"
EJECTION,"{(1110, 51), (1110, 96), (201, 211), (1110, 73), (1047, 54), (1041, 23), (1047, 75)}"
ELABORATE,"{(280, 49)}"
ELABORATED,"{(562, 58), (584, 16)}"
ELASTASE,"{(1221, 29), (917, 54), (1205, 172), (1221, 135), (1221, 9)}"
ELASTIC,"{(1038, 17), (24, 117), (24, 213), (24, 1), (100, 97)}"
ELASTICITY,"{(47, 11), (47, 124), (47, 1), (47, 8), (47, 134), (416, 154), (47, 77), (1038, 150), (47, 112)}"
ELASTIN,"{(890, 107)}"
ELECTIVE,"{(286, 31)}"
ELECTRIC,"{(773, 29)}"
ELECTRICAL,"{(721, 79), (302, 27), (1045, 7), (172, 0), (929, 42), (277, 29), (173, 3), (721, 38), (1045, 25), (302, 19), (302, 70), (172, 21), (653, 65)}"
ELECTROCARDIOGRAM,"{(519, 105), (348, 122)}"
ELECTROCARDIOGRAMS,"{(597, 141)}"
ELECTROCARDIOGRAPHIC,"{(587, 157), (587, 106)}"
ELECTROCHEMICAL,"{(1167, 80)}"
ELECTRODE,"{(795, 23), (1045, 36), (638, 36), (846, 22), (716, 22), (638, 60), (65, 6), (638, 11), (1186, 103), (995, 4), (65, 33), (995, 13), (37, 5), (65, 54), (1045, 53), (173, 81), (65, 14), (173, 26), (637, 45), (795, 3), (817, 12), (795, 70), (638, 98), (846, 8), (817, 54), (261, 13)}"
ELECTRODES,"{(403, 56), (818, 20), (637, 16), (404, 75), (795, 78), (261, 21)}"
ELECTROENDOSMOTIC,"{(344, 30)}"
ELECTROFOCUS,"{(744, 37)}"
ELECTROFOCUSING,"{(534, 88), (141, 127), (744, 14), (141, 40), (739, 77), (749, 364), (954, 6), (726, 103), (553, 52), (1210, 38), (534, 6), (744, 128), (534, 31), (739, 104), (739, 55)}"
ELECTROFUSING,"{(19, 118)}"
ELECTROIMMUNOASSAY,"{(483, 64), (1014, 37), (234, 33)}"
ELECTROIMMUNOASSAYS,"{(988, 60)}"
ELECTROLYTE,"{(745, 43), (830, 29), (694, 77), (1167, 172), (1216, 134), (1219, 42), (1172, 226), (822, 46), (1223, 85), (471, 78), (493, 26), (1215, 99), (404, 3), (583, 26), (1156, 141), (811, 118), (1157, 8), (563, 380), (515, 92), (1183, 130), (563, 276), (28, 35), (997, 89), (745, 334), (997, 98), (856, 217), (505, 127), (441, 252), (322, 161), (392, 88), (471, 0), (395, 96), (795, 106), (997, 21), (562, 47), (1216, 150), (1172, 248), (254, 59)}"
ELECTROLYTEGLUCOSE,"{(395, 113)}"
ELECTROLYTES,"{(785, 52), (441, 120), (1058, 0), (785, 0), (32, 49), (199, 83), (134, 21), (1216, 116), (268, 228), (721, 18), (763, 27), (189, 72), (299, 72), (1172, 6), (445, 25), (441, 18), (298, 33), (46, 196), (83, 163), (441, 2), (268, 153), (1105, 146), (246, 4), (559, 61), (96, 65), (571, 26), (1216, 184), (434, 51), (1105, 164), (168, 50), (920, 124)}"
ELECTROLYTIC,"{(406, 21)}"
ELECTROMETER,"{(277, 55)}"
ELECTROMOTIVE,"{(1120, 89), (1120, 82)}"
ELECTRON,"{(1222, 87), (520, 151), (1222, 35), (567, 0), (151, 73), (564, 16), (151, 33), (40, 77), (520, 16), (481, 42), (785, 121), (666, 2), (520, 46), (785, 8), (520, 110), (1185, 94), (666, 14), (567, 35), (564, 24), (750, 1), (1185, 139), (400, 68), (151, 1), (40, 36), (1207, 142), (571, 114)}"
ELECTRONDENSE,"{(520, 82)}"
ELECTRONIC,"{(77, 250)}"
ELECTRONICAL,"{(418, 42)}"
ELECTRONMICROSCOPY,"{(1145, 74)}"
ELECTRONPROBE,"{(1193, 70), (1193, 63), (1193, 137), (1193, 27), (1193, 7)}"
ELECTROPHEROGRAMS,"{(954, 68)}"
ELECTROPHORESED,"{(1205, 38)}"
ELECTROPHORESIS,"{(746, 164), (63, 22), (573, 190), (864, 92), (520, 166), (249, 38), (635, 31), (530, 82), (740, 132), (139, 50), (409, 30), (746, 130), (375, 101), (746, 14), (63, 3), (520, 19), (63, 67), (269, 92), (565, 60), (669, 196), (1221, 114), (33, 16), (746, 196), (530, 99), (59, 47), (62, 3), (367, 221), (374, 138), (654, 15), (62, 21), (367, 123), (565, 62), (749, 380), (345, 28), (367, 95)}"
